com_id,com_name,inves_round,invse_year,invse_month,invse_day,invse_detail_money,current,com_city,com_prov,scope,com_url,com_born_month,com_born_year,com_des,invst_firms
13078,分期乐(乐信集团),D轮,2016,6,15,23500,美元,深圳,广东,金融,http://www.fenqile.com,3,2014,分期乐(2016年10月品牌升级为乐信集团)是一家专注于大学生分期购物的在线商城及金融服务提供商，提供分期贷款和还款服务，深圳市分期乐网络科技有限公司旗下网站。,"经纬中国 , 华兴资本 , 共建创投 , 贝塔斯曼亚洲投资基金 , 京东 , 险峰长青(险峰华兴) , 华晟资本-华兴资本 , DST , "
132,随身云,B轮,2014,11,13,2500,美元,朝阳区,北京,工具软件,http://www.ssyun.cn/,1,2012,随身云/随身移动是一家移动互联网开发商，专注时间管理及手机基础软件的研发。旗下产品包括中华万年历、微历、天气日历、万年历等手机应用。,"顺为基金 , DCM中国 , "
13287,好车无忧,B轮,2015,11,11,5000,美元,昌平区,北京,汽车交通,http://www.haoche51.com,5,2014,好车无忧是一家主打个人车源的二手车交易服务平台，通过专业检测完全杜绝事故车/水泡车、为每辆车提供全面评估报告，支持会购买后的质保服务等。北京人人爱车信息技术有限公司旗下产品。,"梅花天使创投 , 经纬中国 , 成为资本 , 凤凰祥瑞 , 明势资本 , 玖富 , 源码资本 , "
1340,土巴兔装修网,C轮,2015,3,9,20000,美元,深圳,广东,房产服务,http://www.tubatu.com,11,2008,土巴兔装修网是一个一站式装修服务平台，装修业主通过土巴兔可以找到合适的装修公司并获得免费的验房、装修报价、设计方案和监理上门服务，且仅当业主对装修效果满意时才需要在一个月后支付20%的工程尾款，深圳市,"None , 经纬中国 , 58同城 , 红杉资本中国 , "
13684,乐视影业,C轮,2017,1,13,105000,人民币,朝阳区,北京,文化娱乐,http://www.levpicture.com/,1,2011,乐视影业隶属于乐视控股集团，公司定位为“互联网时代的电影公司”，在出品/发行优秀影片的同时，旨在互联网2.0时代背景下建立“一定三导”和“五屏联动”的O2O电影市场系统，为观众提供从线上到线下全方位的,"融创中国 , 深创投 , 恒泰资本CHT Capital , "
13731,杏仁医生,B轮,2015,7,14,20000,人民币,徐汇区,上海,医疗健康,http://xingren.com,9,2014,杏仁医生是医患沟通管理工具，打造医生与患者的在线交流协作平台。首创“整合微信服务号链接医生端APP”的便捷沟通模式，患者在诊室扫描医生杏仁号二维码与医生建立关系。通过图文、电话咨询方式获得咨询服务，其,"光速中国 , 方源资本 , 红杉资本中国 , "
13789,界面,B轮,2016,7,2,30000,人民币,徐汇区,上海,文化娱乐,http://www.jiemian.com/,9,2014,界面网络是上海报业旗下新成立的商业财经媒体网站，希望服务于独立思考的人群，并且为这群人在优质新闻体验之外提供社交、投资及职场服务。界面（上海）网络科技有限公司旗下网站。,"昆仑信托 , 奇虎360 , 小米科技 , 弘毅投资 , 国泰君安 , 蓝色光标 , 海通开元 , "
13846,APUS麒麟合盛,B轮,2015,1,16,10000,美元,大兴区,北京,工具软件,http://www.apusapps.com/,6,2014,"""APUS致力于为全球的智能手机用户提供最好的手机使用体验和移动互联网接入体验。APUS的目标除了为全球手机用户提供最好的移动互联网体验，同时希望帮助中国的移动互联网产品和服务走出国门，拓展全球市场，","Susquehanna Growth Equity（SIG） , 北极光创投 , 成为资本 , 光源资本 , Redpoint Ventures红点全球基金 , 启明创投 , "
13866,ZZKKO找库科技,A轮,2014,9,0,--,人民币,深圳,广东,电子商务,http://zzkko.com,5,2013,ZZKKO是一个主打跨境电商的、移动社交购物与导购平台，目前专注时尚服饰类产品的社交化运营。深圳市找库科技有限公司旗下产品。,"厦门坚果资本 , "
13923,罗计物流,B轮,2015,5,2,12600,美元,朝阳区,北京,电子商务,http://www.loji.com,4,2014,罗计物流（原骡迹物流）是一个面向货运行业的服务对接平台，目前开发的移动信息平台应用包括线上资源整合管理系统、项目管理、O2O信息平台等。隶属于北京运科网络科技有限公司。,"真格基金 , IDG资本 , "
1393,人人贷,A轮,2014,1,5,13000,美元,西城区,北京,金融,http://www.renrendai.com,5,2010,人人贷是一个基于互联网的P2P信用借贷服务平台，是北京人人友信投资有限公司旗下全资子公司及品牌。,"腾讯 , 挚信资本 , 东方弘道(弘合基金) , "
13967,微医贝联,战略投资,2016,10,27,--,人民币,宝山区,上海,医疗健康,http://www.bblink.cn/,1,2014,贝联科技BBLINK是一家母婴健康服务公司，通过在妇幼医院中铺设wifi，为孕产妇提供挂号、排队等待系统、在线咨询等产品和服务，打造一个基于医院、医生和母婴人员三位一体的移动互联网母婴大健康数据平台公,"唯品会 , 景林投资 , "
14002,嘀嗒拼车,B轮,2015,5,6,10000,美元,朝阳区,北京,汽车交通,http://www.didapinche.com/,8,2014,嘀嗒拼车是一家社会化的手机拼车应用，自动找寻与你顺路的私家车或者乘客，并即时推送给你，不用费力寻找。北京畅行信息技术有限公司旗下产品。,"挚信资本 , IDG资本 , 易车网 , 崇德投资 , "
14022,探探APP,C轮,2016,5,17,3200,美元,朝阳区,北京,社交网络,http://tantanapp.cn,9,2014,探探是一款基于 LBS 的陌生人社交应用，使用者可以在探探上通过左右滑动认识附近的人，左滑再见，右滑喜欢。探探可以发送文字消息、语音、照片等，目标定位于于 80、90 后的移动社交。,"光亮资本 , KPCB凯鹏华盈中国 , 贝塔斯曼亚洲投资基金 , 黑桃资本 , LB投资(LB Investment) , DST , 光信资本 , 元璟资本 , DCM中国 , "
14078,医联Medlinker,B轮,2015,9,7,4000,美元,成都,四川,医疗健康,http://www.medlinker.net,6,2014,医联Medlinker是一个专注于面向医生群体的移动社交应用，提供医学问答、图说病例、医生圈互动服务等，隶属于成都医云科技有限公司。,"腾讯 , 联创策源 , PreAngel , 云锋基金 , 红杉资本中国 , "
1413,聚合数据平台,C轮,2016,12,9,36000,人民币,苏州,江苏,企业服务,http://www.juhe.cn,10,2011,聚合数据平台是一个云端数据服务平台，为移动开发者提供各类原始数据API，如LBS数据、wifi热点、加油站API等，苏州新科兰德科技有限公司旗下。,"东合资本 , 中国文化产业投资基金 , 京东 , 太浩创投 , 极客帮创投 , "
14177,5miles第三石科技,B+轮,2016,1,26,3000,美元,海淀区,北京,电子商务,http://5milesapp.com,10,2014,5miles是一个面向海外市场的C2C移动电商平台，用户可以通过手机在线开店、买卖宝贝等，隶属于北京第三石科技发展有限公司。,"SIG海纳亚洲 , IDG资本 , 元璟资本 , 蓝湖资本 , 晨兴资本 , "
14214,优分期,B轮,2015,6,3,--,人民币,海淀区,北京,金融,http://ufenqi.com,4,2014,优分期是一家为在校大学生提供分期付款购物服务的在线商城。北京和创未来网络科技有限公司旗下产品。,"真格基金 , "
14236,Keep,C轮,2016,8,16,--,美元,东城区,北京,体育运动,http://www.gotokeep.com,10,2014,Keep是一款具有社交属性的移动健身工具类产品。用户可利用碎片化的时间，随时随地选择适合自己的视频健身课程，进行真人同步训练。同时还可以在社区中找到志同道合的小伙伴一同记录自己的健身时光。,"腾讯 , Ventech China , 贝塔斯曼亚洲投资基金 , 纪源资本GGV , 晨兴资本 , BWVC泽厚资本 , "
14345,宅急送,A轮,2014,10,0,50000,人民币,朝阳区,北京,电子商务,http://www.zjs.com.cn,1,1994,宅急送是一家直营快递物流服务提供商，业务支持国内快递及国际快递，隶属于北京宅急送快运股份有限公司。,"海通开元 , 复星集团 , "
14348,花印商城,B轮,2016,7,6,10000,人民币,西城区,北京,电子商务,http://www.huayinjapan.com,10,2013,花印商城是一家新成立的护肤品品牌，面向90后年轻人群、通过O2O模式提供化妆品和护肤品服务，北京龙和隆盛化妆品有限公司旗下网站。,"棋兆资本(棋兆投资) , 天图资本 , "
14418,闪电购,C轮,2016,8,9,26700,人民币,杭州,浙江,电子商务,http://www.shandiangou.com,9,2014,闪电购是一个提供极速购物及送货的移动社区电商平台，主要提供基于 LBS 定位一公里范围内的水果生鲜、饮料乳品、休闲零食的一小时送货到家服务，隶属于杭州鲜趣闪购网络科技有限公司。,"Ribbit Capital , 经纬中国 , 顺为基金 , 阿里巴巴 , 元璟资本 , H Capital , "
14586,爱屋吉屋,E轮,2015,11,13,15000,美元,黄浦区,上海,房产服务,http://www.iwjw.com/,6,2014,爱屋吉屋是一家房产O2O综合服务提供商，业务覆盖租房、买房、二手房等。由满懿（上海）房地产咨询有限公司开发。,"顺为基金 , 高瓴资本Hillhouse Capital , 高榕资本 , 纪源资本GGV , Temasek淡马锡 , 晨兴资本 , "
14644,全时,C轮,2015,4,13,--,人民币,朝阳区,北京,企业服务,http://www.quanshi.com/,1,2006,全时云商务服务股份有限公司（又名全时）创建于 2006 年，是国内领先的 SaaS服务提供商，也是中国远程会议服务的领导者，专业的运营网络和基础设施遍布全球 50 多个国家和地区，是中国唯一一家具有亚,"中信产业基金 , 宽带资本CBC , "
14767,浙商银行,战略投资,2016,4,2,3000,美元,杭州,浙江,金融,http://www.czbank.com/,4,1993,浙商银行是一家全国性股份制商业银行，前身为“浙江商业银行”。,"蚂蚁金服(阿里巴巴) , "
14779,车猫二手车,B轮,2015,8,21,120000,人民币,杭州,浙江,汽车交通,http://www.chemao.com,5,2012,车猫二手车是认证二手车O2O交易平台，致力于为消费者提供认证、专业帮买、售后质保、金融贷款及后市场等服务。,"浙富控股 , 元璟资本 , "
1485,知乎,C轮,2015,9,29,5500,美元,海淀区,北京,社交网络,http://www.zhihu.com,1,2011,知乎是一个网络问答社区，用户可以在上面提问、寻找答案、分享知识，北京智者天下科技有限公司旗下。,"赛富基金 , 腾讯 , 创新工场 , 搜狗 , 启明创投 , "
1491,猿题库,D轮,2016,5,31,4000,美元,朝阳区,北京,教育,http://yuantiku.com,2,2013,猿题库是一个支持手机及电脑做题的智能在线题库产品，而后延伸业务包括初高中在线辅导学校“猿辅导”、拍照答疑应用“小猿搜题”等。北京贞观雨科技有限公司旗下。,"经纬中国 , 腾讯 , 新天域资本 , IDG资本 , 华人文化产业基金 , "
14937,SenseTime商汤科技,B轮,2016,12,14,12000,美元,海淀区,北京,企业服务,http://www.sensetime.com,8,2014,商汤科技是全球领先的深度学习平台开发者，专注于打造人工智能视觉引擎。由第一支大规模从事深度学习研究的华人团队创立，深度学习研究领先性处在国际第一梯队。商汤基于自主研发的深度学习平台，输出全套人工智能视,"Star VC , 鼎晖投资 , IDG资本 , 万达集团 , "
14956,大特保,B+轮,2016,7,6,--,美元,朝阳区,北京,金融,http://www.datebao.com,8,2014,大特保是一家保险特卖平台，致力于打造中国最高性价比的保险产品。公司成立之初，获得险峰华兴和融360创始人的天使投资。,"中国平安(平安创新投) , 乐有投资 , 联创策源 , 中华开发 , 险峰长青(险峰华兴) , 复星昆仲 , 德沃基金 , 复星集团 , "
15021,图灵机器人Turing OS,C轮,2016,1,20,5000,人民币,海淀区,北京,企业服务,http://www.tuling123.com,4,2010,图灵机器人是一家个性化智能机器人平台，旗下有人工智能机器人操作系统Turing OS，用户可以在微博、微信、QQ机器人、语音客服、智能硬件等多个场景搭建属于自己的个性化智能机器人。北京光年无限科技有限,"江南化工 , 威盛电子 , "
15054,宅米,B+轮,2016,4,20,--,美元,闵行区,上海,本地生活,http://zhai.me,10,2014,宅米是一个校园O2O生活服务平台。该平台主要为学生提供与生活、学习相关的各种上门服务，包括外卖等。是上海千叶网络科技有限公司旗下产品。,"祥峰投资Vertex , 贝塔斯曼亚洲投资基金 , 朗盛投资 , 高榕资本 , 任飞资本(任飞投资中心) , 分期乐 , 美团(新美大) , 初心资本 , "
15079,齐家网,D轮,2015,2,28,16000,美元,宝山区,上海,电子商务,http://www.jia.com,3,2005,齐家网是一家家具家居与装修装潢综合服务提供商，核心业务是家居（含装潢、建材、家具、家电等）、婚庆和大众生活消费品。上海齐家网信息科技股份有限公司旗下网站。,"百度公司 , 鼎晖投资 , 苏州凯风创投 , 广发信德-广发证券 , "
1509,北京世纪明德教育,B轮,2015,11,10,--,人民币,海淀区,北京,教育,http://www.ilizhi.com/,11,2006,北京世纪明德教育科技有限公司致力于为青少年提供各类体验式教学服务，包括夏令营、游学、主题营服务等。,"携程 , 好未来(学而思) , "
15133,小鱼在家,B+轮,2016,9,27,--,美元,朝阳区,北京,硬件,http://www.zaijia.com,3,2014,北京小鱼儿科技是一家致力于研发互联网硬件和智能家电的创新型公司，主打产品“小鱼在家”是一个家人陪伴机器人产品。,"鸿海集团Foxconn , 成为资本 , 创新工场 , 光速中国 , "
15338,百度视频,A轮,2016,4,20,100000,人民币,海淀区,北京,文化娱乐,http://v.baidu.com/,1,2006,百度视频是百度旗下视频业务，已收录超过5.8亿条视频内容，覆盖上千家PGC制作机构， 移动端覆盖用户量超过3亿。2016年4月拆分独立发展，专注于PGC内容平台建设。,"天神娱乐 , 新文化 , 赛富基金 , "
15461,网鱼网咖,D轮,2017,1,26,21000,人民币,徐汇区,上海,本地生活,http://www.wywk.cn,12,2013,上海网鱼信息科技是一家从事网吧经营的公司，旗下拥有“网鱼网咖”连锁品牌。上海网鱼信息科技有限公司旗下产品。,"普思资本 , 联众世界-联众游戏 , "
15541,运满满,D轮,2016,12,12,11000,美元,南京,江苏,物流,http://www.ymm56.com/,11,2013,运满满是一家基于移动互联网技术开发的全免费手机管车配货平台，致力于公路运输行业，为车找货（配货）、货找车（托运）提供全面的信息及交易服务。江苏满运软件科技有限公司旗下产品,"光速中国 , 天使投资人王刚 , 云锋基金 , 红杉资本中国 , "
1556,丁香园,C轮,2014,9,2,7000,美元,杭州,浙江,医疗健康,http://www.dxy.cn/,7,2000,丁香园是一家医疗领域连接者以及数字化领域专业服务提供商，通过专业权威的内容分享平台、丰富全面的数据积累、标准化高质量的医疗服务，丁香园连接医院、医生、患者、药企和保险，覆盖千万大众用户。,"顺为基金 , 腾讯 , DCM中国 , "
15577,韩后Hanhoo,B轮,2015,5,8,--,人民币,广州,广东,电子商务,http://www.hanhoo.com,5,2005,广州十长生化妆品是一家中国本土的有机化妆品公司，主打品牌为韩后Hanhoo，通过电子商务、线下门店等进行销售。,"钟鼎创投 , 红杉资本中国 , "
157,滴滴出行,战略投资,2016,9,9,19990,美元,海淀区,北京,汽车交通,http://www.xiaojukeji.com,7,2012,滴滴出行(原名滴滴打车)是一个手机智能叫车系统，帮助乘客随时随地、方便快捷的叫到出租车，帮助司机低成本更方便的接受预订。2015年与快的打车合并为滴滴快的集团。,"中国平安(平安创新投) , 新浪微博(新浪微创投) , Coatue Management , 阿里巴巴 , 腾讯 , Apple苹果 , 鼎晖投资 , 中投公司 , 富士康 , 民航股权投资基金 , 中金甲子 , 中信资本 , 招商银行 , 中国人寿 , 北汽产业投资基金 , 中信产业基金 , 蚂蚁金服(阿里巴巴) , Temasek淡马锡 , 春华资本Primavera , 四维图新 , DST , 赛领资本 , 软银中国 , 天使投资人王刚 , H Capital , 金沙江创投 , "
15731,疯狂老师,C轮,2016,6,16,12000,人民币,浦东新区,上海,教育,http://www.entstudy.com,12,2014,疯狂老师是一个面向K12阶段家教的移动互联网教育应用，用O2O的方式让优秀的老师与家长通过APP直接对接，由老师直接提供上门教学，上海享学网络科技有限公司旗下产品。,"腾讯 , 丰厚资本 , 景林投资 , 天泽投资 , 分享投资 , 微光创投(吴宵光) , 创业黑马基金 , "
15813,乐视体育,B轮,2016,3,27,800000,人民币,海淀区,北京,体育运动,http://sports.letv.com,1,2014,乐视体育是乐视网与乐视控股（北京）有限公司出资设立的新公司，平台汇聚了足球、篮球、高尔夫、网球等体育项目，通过赛事视频直播、视频回放、原创节目等多种形式为用户带来体育赛事视频体验。,"沃肯资本 , 体奥动力 , 天弘基金 , 普思资本 , 凯撒旅游 , 海航资本 , 万达集团 , 东方富海 , 云锋基金 , "
15976,美家帮,B+轮,2015,12,22,--,人民币,厦门,福建,房产服务,http://www.mjbang.cn/,3,2008,美家帮是一个O2O模式的装修服务平台，用户可以在上面找到心仪的设计师及装修服务提供商。厦门慧达天信息科技旗下产品。,"腾讯 , 朗玛峰创投 , 东方富海 , 厦门坚果资本 , 天图资本 , "
1606,挂号网-微医集团,F轮-上市前,2016,1,29,2000,美元,杭州,浙江,医疗健康,http://www.guahao.com/,3,2010,微医集团是一家综合医疗服务机构，旗下有挂号网、微医移动医疗平台等，其中挂号网是一个就医指导及健康咨询平台，主要为患者提供分诊导诊、预约挂号、医疗支付服务。,"腾讯 , 高瓴资本Hillhouse Capital , 高盛集团(中国) , 天业股份 , 国开金融(国开开元) , 复星昆仲 , 联新资本 , 复星医药 , Cybernaut赛伯乐投资 , 晨兴资本 , 风和投资 , 启明创投 , "
16082,快看漫画,C轮,2017,1,9,25000,人民币,朝阳区,北京,文化娱乐,http://kuaikanmanhua.com,12,2014,快看漫画是一个手机端看漫画的移动应用，只需要花几分钟，就可以秒看超多有趣的“轻漫画”。快看世界（北京）科技有限公司旗下产品。,"亦联资本(YY多玩) , 今日头条 , 昆仑万维 , 光信资本 , 天图资本 , 红杉资本中国 , "
1611,爱拍网-爱拍原创,D轮,2016,6,8,--,人民币,广州,广东,文化娱乐,http://www.aipai.com/,9,2008,爱拍网（爱拍原创）是一个原创视频社区，旗下有视频创作软件“拍大师”等。广州爱拍网络科技有限公司旗下产品。,"赛富基金 , 经纬中国 , 腾讯 , 高榕资本 , 招商和腾创投 , "
1613,宝宝树,D轮,2016,7,19,300000,人民币,海淀区,北京,本地生活,http://www.babytree.com/,3,2007,宝宝树是一个垂直母婴网站，用户在这里可以进行有价值的经验分享，得到愉快的育儿成长体验，此外宝宝树还开发了多款智能硬件。北京众鸣世纪科技有限公司旗下。,"SIG海纳亚洲 , 经纬中国 , Matrix Partners经纬海外 , 聚美优品 , 易方达基金 , 千合资本 , 宽带资本CBC , 好未来(学而思) , 复星集团 , "
16197,轻松筹,B+轮,2016,6,2,2000,美元,朝阳区,北京,金融,http://www.qschou.com/,9,2014,轻松筹是一个主打“社交众筹”和“轻众筹”概念的众筹平台，可以让任何人、在任何时间、任何地点、轻松发起任何内容的众筹。北京轻松筹网络科技有限公司旗下产品。,"德同资本 , 腾讯 , 同道资本 , IDG资本 , "
16216,七乐康,B轮,2015,11,6,10000,美元,广州,广东,医疗健康,http://www.7lk.cn,7,2001,七乐康是一家医药电子商务及网上药店，拿到了国内首张医药B2C物流牌照，广州七乐康药业连锁有限公司旗下网站。,"长江国弘 , 启迪创投 , 江苏高科技投资 , "
16274,美菜网,D轮,2016,6,4,20000,美元,朝阳区,北京,电子商务,http://www.meicai.cn/,5,2014,美菜网是一家主打农产品和蔬菜水果的B2B电子商务网站，原窝窝团创始团队二次创业倾力打造的一个农产品移动电商公司，隶属于北京云杉信息技术有限公司。,"顺为基金 , 真格基金 , 蓝湖资本 , "
1634,返利网,C轮,2015,4,21,10000,美元,浦东新区,上海,电子商务,http://www.51fanli.com/,11,2006,返利网是一个网上购物积分行业的“第三方返利导购”平台，上海中彦信息科技有限公司旗下。,"SIG海纳亚洲 , 思伟投资 , 日本乐天Rakuten , 启明创投 , "
16426,Boss直聘,C轮,2016,9,22,2800,美元,朝阳区,北京,企业服务,http://www.bosszhipin.com,3,2015,Boss直聘是一个专注互联网行业的招聘神器，特色是上级直接在线面试，随时随地都可以面试。北京华业基石网络技术有限公司（看准网）旗下产品。,"顺为基金 , 华映资本 , 联创策源 , 高榕资本 , 今日资本 , 和玉基金 , "
16470,陆金所,B轮,2016,1,8,121600,美元,浦东新区,上海,金融,http://www.lufax.com/,9,2011,陆金所是一家综合性的金融资产交易相关服务及投资理财服务平台，主打业务为P2P借贷，中国平安集团旗下金融服务。,"腾讯 , 国泰君安 , 民生银行(民银国际) , "
16506,海致BDP商业数据平台,C轮,2016,3,2,3000,美元,海淀区,北京,企业服务,https://www.bdp.cn,11,2013,海致BDP商业数据平台是一家基于云端的可视化大数据分析服务提供商，隶属于海致网络技术（北京）有限公司。,"君联资本 , 贝塔斯曼亚洲投资基金 , 高瓴资本Hillhouse Capital , Wind万得 , IDG资本 , 晨兴资本 , "
16575,微众银行,A轮,2016,1,28,45000,美元,深圳,广东,金融,http://www.webank.com/,10,2014,微众银行是一家民营在线金融服务平台，主要向用户提供购物、旅行等个人消费类金融服务。,"Temasek淡马锡 , 华平投资WI Harper Group , "
16651,找塑料网,B轮,2015,7,28,3600,美元,广州,广东,电子商务,http://www.zhaosuliao.com,7,2014,找塑料网是一家为塑料买卖双方提供撮合交易服务的电商平台，致力于打造成塑料原料现货交易平台。广州百塑电子商务有限公司旗下网站。,"经纬中国 , 新天域资本 , 真顺基金 , IDG资本 , 光信资本 , 启明创投 , "
16708,爱空间,B轮,2015,12,13,13500,人民币,朝阳区,北京,房产服务,http://www.ikongjian.com,10,2014,爱空间是一家主打互联网标准化家装服务的O2O公司，提供可定价、定期的标准化家装，并通过线上实现交易和全程监控，线下实现体验和交付的新型家装模式。爱空间科技（北京）有限公司旗下，空间智慧装饰装修（北京）,"顺为基金 , 景林投资 , 分享投资 , 疆域基金 , "
1678,Social Touch时趣互动,D轮,2015,8,31,5850,美元,朝阳区,北京,广告营销,http://www.social-touch.com,3,2011,时趣互动科技（Social Touch）成立于2011年，是一家社会化管理系统、服务与数据解决方案提供商。旗下有众趣、品趣、明客、星客等产品。,"君联资本 , Sierra Ventures , 纪源资本GGV , 联想集团 , "
16798,in APP九言科技,新三板,2016,3,16,--,人民币,杭州,浙江,社交网络,http://www.in66.com,6,2014,inAPP是一款女性时尚图片分享社交应用，主打”我的生活in记“，爱图购旗下产品。,"国科嘉和 , 经纬中国 , 华兴资本 , 盈动资本 , 千合资本 , 小村资本 , "
16850,达达配送,战略投资,2016,10,21,33600,人民币,青浦区,上海,物流,http://imdada.cn/,6,2014,达达是一个用移动和众包的方式解决最后三公里配送的平台，目前拥有上万名实名配送人员，为商户提供专业的第三方配送服务，隶属于上海趣盛网络科技有限公司。,"景林投资 , 沃尔玛 , 昆仑万维 , DST , 红杉资本中国 , "
1687,洋码头,C轮,2015,5,1,--,人民币,浦东新区,上海,电子商务,http://www.ymatou.com,7,2010,洋码头是一家跨国购物电子商务服务商，帮助国内消费者进行海外购物。隶属于上海洋码头网络技术有限公司，旗下有移动APP海外扫货神器等。,"赛富基金 , 天使湾 , 世铭投资 , AB资本-AB Capital , 赛领资本 , 长江国弘 , 远镜创投 , "
16872,贝斯特教育-101同学派,A轮,2015,1,7,5250,美元,福州,福建,教育,http://pad.101.com/,3,2011,贝斯特教育成立于2011年，是网龙旗下的在线教育公司，目前主打K12教育，产品有平板电脑“101同学派”，提供平板电脑的硬件、以及平板上的软件等。,"祥峰投资Vertex , IDG资本 , 奥飞动漫 , "
16879,全程网络,B轮,2015,11,19,--,美元,杨浦区,上海,企业服务,http://www.quancheng-ec.com/,11,2013,全程网络是一家企业商务消费软件服务提供商，旗下有商宴通、全程费控等SaaS服务平台，为企业提供宴请、会务、差旅费用管理服务等。,"Arbor Ventures乔木创投 , ClearVue锴明投资 , 斯道资本(富达亚洲) , "
17088,开桌,A轮,2015,3,19,20000,人民币,朝阳区,北京,本地生活,http://www.kzhuo.com.cn/,5,2012,开桌是一个以抢饭补为切入点，具有社交属性的午餐随机优惠平台，目的是利用移动互联网帮助白领用户吃午饭有优惠，有趣，使同事之间更有话题。,"天图资本 , "
