com_id,com_name,inves_round,invse_year,invse_month,invse_day,invse_detail_money,current,com_city,com_prov,scope,com_url,com_born_month,com_born_year,com_des,invst_firms
3881,买卖宝,D轮,2015,7,1,--,美元,无锡,江苏,电子商务,http://www.maimaibao.com,12,2006,买卖宝隶属于无锡买卖宝信息技术有限公司，是专注于为5亿草根人群（农民、农民工、乡镇郊区群众、城市底层劳动者）提供电商服务的零售平台商。,"腾讯 , 京东 , 联发科MTK , 红杉资本中国 , "
39,口袋购物,C轮,2014,10,23,35000,美元,朝阳区,北京,电子商务,http://www.koudai.com,5,2011,口袋购物是一款智能的手机购物应用，提供购物分享及导购服务等，旗下有微店—移动电商解决方案等。,"经纬中国 , Falcon Capital , 腾讯 , 成为资本 , 雷军-顺为创业 , Tiger老虎基金(中国) , 华平投资WI Harper Group , 基因资本 , DST , VY Capital , H Capital , "
3906,墨麟科技,C轮,2016,1,20,--,人民币,深圳,广东,游戏,http://www.mokylin.com/,11,2011,墨麟集团是一家专业的数字娱乐内容和游戏研发及发行公司，由深圳墨麒、深圳墨一、成都墨龙、成都墨灵、上海灵娱、上海墨鹍、上海磨叽、武汉鱼之乐、锐游9个子公司组成，陆续推出了《秦美人》《战龙三国》《至尊仙灵,"顺荣三七互娱 , 同创伟业 , 松禾资本 , 君创资本 , 德力股份 , "
3914,剧角映画,D轮,2016,11,18,20000,人民币,朝阳区,北京,文化娱乐,http://www.magilm.com,6,2009,北京剧角映画是一家专注于影视作品的社会化全案营销服务商，目前已逐步形成以“荣誉营销”为基础，以市场和数据为导向，集电影投资、发行、影院经营及娱乐商务营销为一体的全产业链影视集团。目前下辖电影制片公司剧,"同创伟业 , 天星资本 , 奥飞动漫 , 天风证券 , 华谊兄弟 , "
3980,知道创宇,C轮,2015,5,13,60000,人民币,朝阳区,北京,企业服务,http://www.knownsec.com,8,2007,知道创宇是一家网络安全服务商，为客户提供基于云计算及大数据的安全技术标准可视化解决方案，提升客户网络安全监测、预警及防御能力。,"百度公司 , 腾讯 , "
4,唱吧,E轮,2016,1,22,--,人民币,朝阳区,北京,文化娱乐,http://changba.com,5,2012,唱吧是一个手机KTV唱歌娱乐应用。北京最淘科技有限公司旗下产品。,"梅花天使创投 , 蓝驰创投 , 祥峰投资Vertex , 红杉资本中国 , "
40,面包旅行,C轮,2014,12,21,5000,美元,朝阳区,北京,旅游,http://breadtrip.com,5,2012,面包旅行是一款记录你探索世界轨迹，分享旅途中点点滴滴的手机应用。北京道玺优讯科技有限公司旗下产品。,"腾讯 , 祥峰投资Vertex , 险峰长青(险峰华兴) , 宽带资本CBC , 斯道资本(富达亚洲) , "
4028,微贷网,C轮,2016,5,20,100000,人民币,杭州,浙江,金融,http://www.weidai.com.cn,8,2011,微贷网是一家专注于汽车抵押网络P2P借贷平台的服务网站，刚开始主打信用借贷，后来转向动产抵押贷款，并通过线下加盟的方式拓展服务网络。杭州锐拓科技有限公司旗下网站。,"汉鼎股份 , 盛大资本-盛大网络 , 嘉御基金 , 浙商创投 , "
4048,到家美食会,D轮,2014,9,0,5000,美元,朝阳区,北京,本地生活,http://www.daojia.com.cn,4,2010,到家美食会是一家餐厅外卖服务，消费者可以通过“到家美食会”网站、APP、呼叫中心等订餐，并由“到家美食会”的送餐团队配送到家。隶属于北京时尚人家网络科技有限公司。,"鼎晖投资 , 京东 , 清科创投 , Macquarie麦格理 , 晨兴资本 , "
405,食行生鲜,C轮,2016,4,13,24900,人民币,苏州,江苏,电子商务,http://www.34580.com,12,2012,"食行生鲜是一家生鲜宅配电商平台，通过线上预订线下社区冷柜自助提货的商业模式，同时建立小区智能生鲜配送站，为用户提供便捷、新鲜、平价、安全的农副产品。
用户可通过食行官网、自助终端、呼叫中心、App四","上海鼎锋资产 , 协立投资 , 毅达资本 , 天图资本 , "
40843,吴晓波频道巴九灵文化,A轮,2017,1,3,16000,人民币,黄浦区,上海,文化娱乐,http://weibo.com/wuxiaobopd,10,2015,上海巴九灵文化传播是一家专注在“泛财经、泛商业”领域的新媒体，由财经作家吴晓波创办，自媒体公众号矩阵包括：吴晓波频道、冯仑风马牛、秦朔朋友圈、文茜大姐大、十点读书、酒业家、德科地产等等，超过千万优质用,"普华资本(普华固周资本) , 挚信资本 , 头头是道投资基金 , 浙商创投 , "
41258,优速快递,A轮,2016,6,15,30000,人民币,青浦区,上海,物流,http://www.uce.cn,5,2010,优速快递是一家提供全国性快递服务的规模型快递企业，聚焦“大包裹”，主要定位于提供单件3KG-50KG大件包裹，单票不设上限的门到门服务。,"钟鼎创投 , "
41512,皮皮鲁,B轮,2016,10,16,--,人民币,朝阳区,北京,文化娱乐,http://www.pipilu.com/,4,2010,皮皮鲁是一家IP品牌管理公司，围绕皮皮鲁、鲁西西、舒克、贝塔和大灰狼罗克等童话人物及童话故事创立，业务涉及动漫、出版、互联网、教育、影视等多个领域。,"北极光创投 , 正心谷创新资本 , "
416,住百家,新三板,2016,4,22,--,人民币,深圳,广东,旅游,http://www.zhubaijia.com,3,2012,住百家是一个海外中文短租和特色旅游产品预订平台，拥有覆盖全球60多个热门城市及地区的数百万精选房源。深圳市背包客商务旅游咨询服务有限公司旗下，其前身是短租网站Wimdu在亚洲的服务平台。,"海航资本 , 优联资本 , 青骢资本 , AB资本-AB Capital , 中信金石投资 , 联想之星 , "
4225,今目标,B轮,2015,5,7,6000,美元,海淀区,北京,企业服务,http://www.jingoal.com,12,2005,今目标是一个SaaS模式的企业工作平台，为企业和员工提供跨平台的协同办公服务，隶属于北京亿企通信息技术有限公司。,"Tiger老虎基金(中国) , "
42292,一千零一艺,A轮,2016,7,15,10000,人民币,海淀区,北京,房产服务,http://www.art1001.com,8,2015,一千零一艺是一家专注于设计师创业的软装O2O平台，致力于为设计师提供品牌建设、获取订单、设计工具、产品共享、物流安装、售后服务以及金融服务、大数据服务等一站式软装解决方案。,
42598,白山云,B轮,2016,7,25,10000,人民币,贵阳,贵州,企业服务,http://www.baishancloud.com,4,2015,白山云科技率先在中国市场引入云链服务（CCX），其核心是建立数据与数据的连接，为数据的产生、传输、消费和归档提供完整的生命周期服务。云链包括云分发、云存储、云聚合，针对企业数据内容的高速分发、在线存储,"融玺创投 , "
42720,英雄体育,A轮,2016,7,28,64000,人民币,滨海新区,天津,体育运动,,5,2016,英雄体育是一家移动电竞赛事运营商，旗下拥有《皇室战争》官方赛、《球球大作战》官方赛，TGA腾讯移动游戏大奖赛、HPL英雄联赛，《王者荣耀》职业联赛等。,"中信国安集团 , 分众传媒 , "
42886,威马汽车,A轮,2016,8,3,100000,美元,青浦区,上海,汽车交通,http://www.wm-motor.com/,5,2012,威马汽车是一家汽车设计、研发、生产、销售和服务公司，致力于基于中国市场用户需求的新能源智能汽车品牌，可提供车联网及售后服务等。,
429,发网FineEx,C轮,2015,10,30,20000,人民币,宝山区,上海,电子商务,http://www.fineex.com,3,2006,发网是一个专业的电子商务物流外包服务提供商，为电子商务企业及传统企业进入电子商务领域快速建立全国性的物流配送以及仓储管理体系，并提供基于全网营销的电子商务IT系统集成服务。,"浙江传化股份有限公司 , 长江国弘 , 毅达资本 , "
4322,CC视频,B轮,2011,8,0,2000,美元,海淀区,北京,企业服务,http://www.bokecc.com,4,2005,CC视频致力于提供基于云计算的视频整体解决方案，产品有视频云平台、糖豆网等。,"IDG资本 , 思伟投资 , "
4328,爱侣健康,新三板,2016,4,26,5000,人民币,湖州,浙江,电子商务,http://www.eailv.cn/,8,2011,爱侣健康是一家成人用品研发及电商网站，提供成人性用品和情趣用品B2C网站，隶属于浙江爱侣健康科技发展有限公司。,"联创永宣 , 深创投 , "
43551,珠海银隆新能源,战略投资,2016,12,15,300000,人民币,珠海,广东,汽车交通,http://www.zhyle.com,12,2009,银隆新能源是一个专注于新能源产业的高新技术企业，主营业务为锂电池和电动汽车，致力于打造以锂电池、电动汽车动力总成、整车制造、智能电网储能系统的研发、生产、销售、为一体的新能源闭合式循环产业链。,"京东 , 万达集团 , "
4403,玖富咨询9FBank,A轮,2015,4,8,11000,美元,朝阳区,北京,金融,http://www.9fbank.com/,8,2006,北京玖富时代是一家面向个人提供微金融服务的公司，旗下产品有括微信贷(Weloan)、微理财(Welicai)、微现金(Wecash)、云银行、悟空理财等。,"SIG海纳亚洲 , IDG资本 , "
44213,众友健康,战略投资,2016,9,6,50000,人民币,兰州,甘肃,医疗健康,http://www.gszyjk.com,12,2010,众友健康是一家专注于医药健康领域的连锁药店公司，2015年，快速并购整合了陕、甘、宁、青、新30余家连锁药店企业，年营业收入25.6亿元、门店数800多家。,"天士力创投 , "
44471,酷开网络,战略投资,2016,9,13,15000,人民币,深圳,广东,硬件,http://www.coocaa.com,10,2006,酷开是一个互联网智能电视品牌，公司以智能电视操作系统－酷开系统为运营核心，延展出的产品线包括但不限于酷开TV、酷开影棒、酷开电视派、指尖遥控等。创维旗下全资子公司。,"爱奇艺 , "
4460,iReader掌阅科技,A轮,2015,12,31,10000,美元,朝阳区,北京,文化娱乐,http://www.zhangyue.com,9,2008,北京掌中浩阅科技（掌阅）是一家手机应用和软件开发商，主打产品为iReader掌阅书城。,"国金投资 , 奥飞动漫 , "
44811,丹诺医药,B轮,2016,9,23,2500,美元,苏州,江苏,医疗健康,http://www.tennorx.com,1,2013,丹诺医药成立于2013年，是一家专门从事治疗消化道感染的新药研发﹑生产与销售的创新型生物制药企业。,"北极光创投 , 药明康德 , 通和资本 , 元禾控股 , "
4482,多米音乐,新三板,2016,9,5,--,人民币,朝阳区,北京,文化娱乐,http://duomi.com/,5,2010,多米音乐是一家数字音乐服务提供商，目前产品覆盖手机、PC、PAD、互联网HIFI音响、智能电视等多类终端，北京彩云在线技术开发有限公司旗下产品。,"A8音乐 , 磐石资本 , 华谊兄弟 , 光线传媒 , "
44820,再鼎医药,B轮,2016,1,23,10000,美元,浦东新区,上海,医疗健康,http://www.zailaboratory.com/,1,2013,再鼎医药是一家致力于研究、开发和销售创新药物的制药企业，专注于通过与全球顶级医药公司、生物技术公司、临床医生和顶级实验室建立紧密合作关系，丰富产品线。,"尚珹资本 , 启明创投 , 红杉资本中国 , "
4483,UCloud优刻得云计算,C轮,2015,4,9,--,美元,杨浦区,上海,企业服务,http://www.ucloud.cn,3,2012,UCloud云计算隶属于上海优刻得信息科技有限公司，专注于IAAS（基础架构云计算）的产品研发与运营服务。,"君联资本 , 贝塔斯曼亚洲投资基金 , 光信资本 , DCM中国 , "
44840,艾佳生活,A轮,2016,9,25,10000,人民币,南京,江苏,房产服务,http://www.ihomefnt.com/,12,2014,艾佳生活是一家为用户提供一站式装修服务的O2O平台，从毛坯到直接入住，为客户提供全品家装服务，江苏艾佳家居用品有限公司旗下产品。,"达晨创投 , 建业集团-建业地产 , 江苏一德集团 , 正和岛正和磁系资本 , "
4492,微播易,C轮,2015,10,12,32000,人民币,海淀区,北京,广告营销,http://www.weiboyi.com,1,2009,微播易（此前叫微博易）是一家基于微博的社会化媒体和精准营销服务商，隶属于北京讯达网脉科技有限公司。,"经纬中国 , 奇虎360 , 盛大资本-盛大网络 , 梧桐树资本 , Integral雄厚资本 , 中国文化产业投资基金 , 中信金石投资 , 金沙江创投 , "
45029,只楚药业,战略投资,2016,9,30,150000,人民币,烟台,山东,医疗健康,http://www.justaware.com/,9,1990,只楚药业是一家以生产原料、西药制剂、天然药物及生物工程为主的医药企业，经营范围包括小容量注射剂(含激素类)，片剂，胶囊剂(均含头孢菌素类)，颗粒剂，原料药(麦白霉素、乙酰螺旋霉素、水飞蓟宾葡甲胺、硫酸,"福安药业 , "
45129,卖好车,A+轮,2016,10,17,2000,美元,杭州,浙江,汽车交通,http://b.maihaoche.com,8,2014,国内领先的专业汽车流通服务平台。致力于通过“卖好车”线上平台、“好车物联”、“好车金融”等服务来帮助经销商一站式解决车源、钱、流转的问题，通过信息流、资金流、物流效率全面提升的方式，帮助全国汽车经销商,"北极光创投 , 创新工场 , "
4515,e代驾,E轮,2015,10,15,--,美元,朝阳区,北京,汽车交通,http://www.edaijia.cn,1,2012,e代驾是一个基于手机平台的代驾O2O服务平台，隶属于北京亿心宜行汽车技术开发服务有限公司。,"经纬中国 , 光速中国 , 华平投资WI Harper Group , 58同城 , "
45256,共享际,A轮,2016,10,11,40000,人民币,朝阳区,北京,房产服务,http://weibo.com/u/5886045166,12,2015,共享际是一家全新的房地产空间服务品牌，旨在打造新型的“城市空间内容的化学实验室”，将存量资产升级改造为可提供居住、工作场地、健康、休闲、文化、娱乐等立体内容的一站式空间。,"信中利资本 , 华盖资本 , 领势投资 , 金运电气 , 真格基金 , 高榕资本 , 君紫资本 , 盛景网联(盛景嘉成) , 红杉资本中国 , "
454,辣妈帮,D轮,2016,8,5,--,人民币,深圳,广东,电子商务,http://www.lmbang.com,1,2012,辣妈帮是一个女性手机社区，由深圳市网智科技开发有限公司开发，旗下还有辣妈微生活、爱宝宝365等。,"经纬中国 , 唯品会 , 险峰长青(险峰华兴) , 景林投资 , 伙伴创投 , 晨兴资本 , "
4566,乐元素,C轮,2016,5,4,--,人民币,海淀区,北京,游戏,http://www.happyelements.cn/,8,2009,"乐元素是一家社交游戏、移动游戏和网页游戏开发商，拥有十几款原创游戏和多款代理游戏，游戏运营在全球14个主要社交平台和App Store, Google Play等移动平台上。","君联资本 , 华泰瑞麟(华泰证券) , JOY Capital愉悦资本 , DCM中国 , "
4763,App Annie,E轮,2016,1,15,6300,美元,朝阳区,北京,移动互联网,http://www.appannie.com,3,2010,App Annie是一家移动应用数据跟踪、市场分析、APP排名服务商。,"Greenspring Associates , Sequoia Capital(红杉海外) , Greycroft Partners , e.ventures , Institutional Venture Partners , IDG资本 , Infinity Venture Partners , 红杉资本中国 , "
4782,小米科技,E轮,2015,4,27,--,美元,海淀区,北京,硬件,http://www.mi.com,4,2010,小米公司是一家专注于高端智能手机、互联网电视以及智能家居生态链建设的移动互联网公司，产品有小米手机、小米盒子、米聊、MIUI等，隶属于北京小米科技有限责任公司。,"厚朴基金 , 顺为基金 , IDG资本 , Qualcomm Ventures , 全明星投资All-Stars Investment , Temasek淡马锡 , DST , GIC新加坡政府投资公司 , 云锋基金 , 晨兴资本 , 启明创投 , "
4834,生活半径,C轮,2015,8,28,30000,人民币,朝阳区,北京,本地生活,http://www.shbj.com/,9,2010,短距离即时配送服务领域的顺丰！,"广东弘图广电 , 阿里巴巴 , 戈壁投资 , "
4927,走秀网,C轮,2015,5,19,3000,美元,深圳,广东,电子商务,http://www.xiu.com/,3,2008,走秀网是一家时尚类电子商务平台，致力于成为国际品牌进入中国零售市场的桥梁和门户，将全球时尚商品带给众多中国消费者。深圳走秀网络科技有限公司旗下网站。,"KPCB凯鹏华盈中国 , 怡和创投 , 华平投资WI Harper Group , "
49604,北京宝岛妇产医院,A轮,2016,12,26,15000,人民币,海淀区,北京,医疗健康,http://www.baodaohealth.com/,7,2011,北京宝岛妇产医院是一家台资高端妇产医院，提供最专业的产捡、分娩、产后康复及月子会所等高端的医疗服务。,"华盖资本 , "
50544,启德教育,C轮,2016,5,10,--,人民币,深圳,广东,教育,http://www.eic.org.cn,3,2000,启德教育是一个教育平台，专注于为用户提供出国游学、成人语言培训、企业培训、职业规划一站式服务，致力于为中国学子提供咨询培训服务，并引进海外院校资源开展国际合作办学项目。,"复思资本 , 英联资本 , CVC Capital Partners(CVC资本) , 纳兰德投资 , "
51,楚楚街(欢乐淘),C轮,2016,5,5,100000,人民币,海淀区,北京,电子商务,http://www.chuchujie.com,9,2012,楚楚街(前身是欢乐淘)是一个淘宝商品分享及导购平台，每天精选10件衣服、5个包包、5双鞋子等，而后转型做“90后移动电商”平台，北京醋溜网络科技有限公司旗下产品。,"君联资本 , 和君资本 , 腾讯 , 新天域资本 , 钟鼎创投 , 晨光文具 , 纪源资本GGV , 基石资本 , 软银中国 , "
51361,银联商务,战略投资,2016,10,22,200000,人民币,浦东新区,上海,金融,http://www.chinaums.com,1,2002,银联商务是一家专门从事银行卡受理市场建设和提供综合支付服务的机构，致力于改善中国银行卡受理环境和电子支付环境，竭诚为发卡机构、商户、企业和广大持卡人提供优质、高效、安全、规范的综合支付服务。,"光际资本(IDG-光大) , "
5241,瓜子二手车直卖网,A轮,2016,1,31,20450,美元,海淀区,北京,汽车交通,http://www.guazi.com,9,2012,瓜子二手车直卖网前身是赶集好车，是一家主打C2C个人二手车买卖服务的交易平台，该网站此前的产品是“瓜子社区”，是一个基于地理位置的社区网站。2015年11月从58赶集拆分独立发展。,"山行资本 , 风云资本 , 微光创投(吴宵光) , 光信资本 , 红杉资本中国 , "
531,雅座,C轮,2015,6,15,20000,人民币,朝阳区,北京,企业服务,http://www.yazuo.com,4,2006,雅座致力为餐饮企业提供基于CRM的会员营销服务，在无锡建有餐饮数据灾备中心、产品研发中心、客服中心和提供专业管理培训的雅座商学院。,"赛富基金 , 阿里巴巴 , 启迪创投 , "
53300,中影游,天使轮,2016,6,13,10000,人民币,朝阳区,北京,文化娱乐,http://www.cfge.com/,3,2016,中影游是一家影游联动的互动娱乐公司，目前启动了《西游记之混世四猴》、《奇侠》和《十二宫》三部重工业电影制作计划，并同步开启电影同名游戏的研发。,
5352,苏州蜗牛,B轮,2015,1,20,--,人民币,苏州,江苏,游戏,http://www.woniu.com/,10,2000,苏州蜗牛数字科技股份有限公司是一家游戏娱乐公司及3D虚拟数字技术研发企业。产品有《九阴真经》、《帝国文明》、《英雄之城》、《航海世纪》等。,"古玉资本 , "
53523,志鸿物流,B轮,2016,11,9,20000,人民币,广州,广东,物流,http://www.gzzhwl.com,9,2003,志鸿物流是一家公路物流运输解决方案提供商，致力于为厢式货车提供生产资料服务等，为更加精准的车主提供更加优质的服务。,"毅达资本 , "
5355,MorningTec晨之科,D轮,2016,11,21,25000,人民币,闵行区,上海,文化娱乐,http://morningtec.cn/,6,2013,MorningTec(上海晨之科)是一家专注二次元产业的综合文娱公司，旗下拥有二次元玩家社区“咕噜咕噜”、二次元游戏发行平台“咕噜游戏”、线下娱乐演出品牌“夏沐”以及游戏研发工作室、自研技术平台、自有,"海通创意资本 , Unity游戏产业投资基金 , PreAngel , 中文在线 , "
5368,PP租车,C轮,2015,9,16,--,美元,海淀区,北京,汽车交通,http://www.ppzuche.com/,10,2013,PP租车是一个P2P在线租车服务平台，车主可以将爱车的空闲时段出租获得收入；租客则可以按小时低价租用附近的车辆，爱车汇（北京）科技有限责任公司旗下产品。,"Crystal Stream清流资本 , IDG资本 , 明势资本 , 源码资本 , 晨兴资本 , 红杉资本中国 , "
5442,JMGO坚果智能影院,C轮,2016,3,16,60000,人民币,深圳,广东,硬件,http://www.jmgo.com/,1,2011,深圳市火乐科技是一家主打智能投影设备研发及生产的硬件服务商，主打产品包括互动投影终端Hola、智能家庭影院设备坚果G1等。,"达晨创投 , 松禾资本 , Star VC , 金砖资本 , 中金前海发展基金 , 明嘉资本 , IDG资本 , 天奇阿米巴基金 , 时代伯乐 , "
54621,开云汽车PICKMAN,Pre-A轮,2016,12,20,--,人民币,朝阳区,北京,汽车交通,http://weibo.com/kaiyunmotors,1,2009,开云汽车是一家新能源汽车制造商，开发出第一款电动皮卡车PICKMAN，其是一款少有的功能性电动车，切实解决乡镇及农村市场的实际需求。,"华晟资本-华兴资本 , 熊猫资本 , "
54826,巨鼎医疗CLEAR柯丽尔,B+轮,2016,12,23,35100,人民币,深圳,广东,医疗健康,http://www.clearofchina.com/,5,2008,CLEAR柯丽尔是一家医疗自助服务系统与智慧医疗健康解决方案供应商，致力打造以电子健康档案到云端为中心的移动医疗生态圈，隶属于深圳市巨鼎医疗设备有限公司。,"赛富基金 , 新华保险 , "
54842,亚朵酒店,C轮,2016,12,23,10000,美元,闵行区,上海,房产服务,http://www.yaduo.com/,2,2013,亚朵是一家酒店品牌公司，以「阅读」和「人文摄影」为主题的人文精品酒店，旗下包含亚朵酒店，轻居，公寓以及THE DRAMA四大产品线。,"君联资本 , "
5743,美乐乐家具网,C轮,2015,8,21,8402,美元,滨海新区,天津,电子商务,http://www.meilele.com,1,2008,美乐乐家具网是集装修、建材、家居于一体的O2O网站，提供家具家居电商、O2O渠道运营等服务，隶属于天津美维信息技术有限公司。,"真格基金 , 祥峰投资Vertex , 光速中国 , 险峰长青(险峰华兴) , 嘉御基金 , 宜华木业 , KTB投资集团 , "
5750,小站教育,C轮,2015,12,7,8400,美元,静安区,上海,教育,http://www.zhan.com,1,2010,小站教育主要为准备出国的学员提供留学外语考试培训服务，推出的一对一陪护式培训班，采用最先进的互联网线上授课模式，极大的提高了学员学习效率。目前已开设托福、雅思、SAT、ACT、GRE和GMAT一对一在,"顺为基金 , 贝塔斯曼亚洲投资基金 , 麦顿投资 , 嘉御基金 , 纪源资本GGV , 红杉资本中国 , "
5798,杭州同盾科技FraudMetrix,B+轮,2016,4,13,3200,美元,杭州,浙江,金融,http://fraudmetrix.cn/,10,2013,杭州同盾科技（FraudMetrix）是一家金融风险控制和反欺诈服务提供商，通过自主研发的实时风险分析平台，为金融机构提供账号安全、交易安全、支付安全、互联网信贷安全等专业服务。,"华创资本 , 尚珹资本 , 元禾控股 , IDG资本 , 宽带资本CBC , 线性资本LinearVenture , 启明创投 , "
58,有利网,C轮,2015,7,26,4600,美元,朝阳区,北京,金融,http://www.yooli.com,1,2013,有利网是一个互联网理财服务网站，目前主打P2P借贷服务，北京弘合柏基信息科技有限责任公司旗下。,"鼎晟天平投资 , 高瓴资本Hillhouse Capital , 软银中国 , 伙伴创投 , 晨兴资本 , "
58578,雨点金服,B轮,2016,12,28,20000,人民币,浦东新区,上海,金融,http://www.yudianbank.com,6,2015,雨点金服是一家专注为中小微企业和个人提供各类场景下信贷服务的公司，产品包括商业保理业务、融资租赁业务、供应链金融、大数据征信等。上海乐雨信息科技有限公司旗下产品。,
6014,信而富,C轮,2015,7,29,3500,美元,长宁区,上海,金融,http://www.crfchina.com/,7,2005,信而富是一个P2P信用贷款服务网站，专注于国内消费信贷风险管理领域，向消费者提供消费借贷服务。隶属于上海信而富企业管理有限公司。,"瑞银华信 , "
6056,AngelCrunch天使汇,B轮,2015,10,10,4000,美元,海淀区,北京,金融,http://angelcrunch.com,11,2011,AngelCrunch天使汇是一个在线创业投资平台，致力于帮助初创企业迅速找到天使投资，帮助天使投资人发现优质初创项目，北京天使汇金融信息服务有限公司旗下。,"东方弘道(弘合基金) , "
6121,WiWide迈外迪,C轮,2014,12,8,30000,人民币,朝阳区,北京,广告营销,http://www.wiwide.com,9,2007,WiWide迈外迪是一家商用Wi-Fi 网络架构及媒体服务提供商，通过Wi-Fi 无线网络新媒体提供精准网络准营销服务，隶属于上海迈外迪网络科技有限公司。,"腾讯 , 大众点评网 , 景林投资 , 小米科技 , "
6128,汇通达,不明确,2016,6,28,30000,人民币,南京,江苏,电子商务,http://www.htd.cn,1,2008,汇通达是一家专注于为乡镇市场提供家电供应链服务的物流服务公司，此外还为商家提供供应链金融服务，隶属于江苏汇通达供应链管理有限公司。,"招商银行 , 景林投资 , 毅达资本 , "
6129,孩子王,B轮,2012,8,0,5500,美元,南京,江苏,电子商务,http://www.haiziwang.com,1,2009,孩子王是一家母婴孕童零售品牌，通过门店+直购手册+网购三位一体的运营模式，从事婴童商品一站式购物及提供全方位增值服务，隶属于江苏孩子王实业有限公司（五星控股集团旗下）。,"景林投资 , 华平投资WI Harper Group , "
6244,可得眼镜网,C轮,2016,8,2,14600,人民币,普陀区,上海,电子商务,http://www.keede.com,7,2007,可得眼镜网是一个线上线下相结合的眼镜商城，隶属于上海可得光学科技有限公司。,"康恩贝 , "
